Source_Name,Frac_Variability,Unc_Frac_Variability
J0920.3-0443,0.7026672,0.32405332
J0920.9+4441,0.8922757,0.21123311
J0920.9-2256,0.0,10.0
J0921.6+6216,1.030669,0.24373405
J0921.7+2336,0.4122683,0.16558018
J0922.4-0528,0.16405562,0.17016451
J0922.6+4454,0.40955806,0.1408669
J0922.6+0434,0.963589,0.23964058
J0922.7-3959,1.2714876,0.31093448
J0923.5+3852,0.63785964,0.16613343
J0923.5+4125,0.24388498,0.08503137
J0924.0+2816,0.785735,0.20346232
J0924.0+0534,0.0,10.0
J0925.7+5959,0.2815805,0.32575953
J0925.7+3126,0.3027383,0.17498033
J0926.4+5412,0.45773527,0.32643571
J0927.2+2454,0.0,10.0
J0928.1-2035,0.88422865,0.2257227
J0928.2-3048,0.53159255,0.23509665
J0928.4-0415,0.556686,0.23846151
J0928.5+4048,0.13926002,0.41245338
J0928.7-3529,0.0,10.0
J0929.3+5014,0.363845,0.09764981
J0929.3-2414,0.0,10.0
J0929.6+4621,0.0,10.0
J0930.3+8612,0.46948335,0.12550344
J0930.5+4951,0.270337,0.32071602
J0930.5+5132,0.0,10.0
J0930.7+3502,0.0,10.0
J0930.9-1015,0.8295845,0.23815209
J0930.9+0033,0.23416866,0.09927876
J0931.2-8533,0.7328723,0.19754921
J0931.9+6737,0.45340076,0.13567424
J0932.6+5306,1.0573977,0.25510228
J0932.7+1041,0.0,10.0
J0933.5-5240,0.0,10.0
J0934.3+3926,0.2731782,0.13264903
J0934.5-1720,0.0,10.0
J0935.3-1736,0.0,10.0
J0936.3-2111,0.44388512,0.21446006
J0936.5+1847,0.0,10.0
J0937.1+5008,0.55889314,0.16720942
J0937.9-1434,0.7423069,0.23099925
J0938.9-6403,0.4342812,0.2127165
J0939.3-1732,0.8069966,0.21885587
J0940.0-2828,0.77595747,0.20320831
J0940.4+6148,0.4402961,0.19865496
J0940.7-6105,0.54533875,0.21345687
J0940.9-1335,0.869364,0.2144732
J0941.7+4125,0.6983237,0.2453751
J0941.9+2724,0.43273583,0.16019769
J0942.3+2842,0.5437297,0.34958684
J0942.3-0800,0.63318914,0.1605566
J0942.7-2028,0.44294506,0.26375103
J0943.7+6137,0.56987834,0.15654221
J0944.2+5557,0.0,10.0
J0945.2+5200,0.77872694,0.21542986
J0945.5+4635,0.0,10.0
J0945.7+5759,0.6841946,0.20057745
J0946.0+4735,0.0,10.0
J0946.2+0104,0.23863707,0.5206315
J0946.6+1016,0.44833177,0.109591566
J0947.1-2541,0.2728731,0.098839685
J0947.6+2215,0.36735615,0.26804075
J0947.9+1121,0.0,10.0
J0948.6-0338,0.5278021,0.31025994
J0948.9+0022,0.3642104,0.08763174
J0949.0+4038,0.5802478,0.1925864
J0949.2+1749,0.7733623,0.260664
J0949.7+5819,0.6423311,0.18481302
J0950.2+0615,0.342309,0.21055046
J0950.2+4553,0.128358,0.16655146
J0952.1+3932,0.0,10.0
J0952.2+7503,0.24566698,0.61256224
J0952.6-5048,0.87379533,0.37221405
J0952.8+0712,0.14830448,0.61217815
J0953.0-0840,0.1928888,0.059631746
J0953.4-7659,0.0,10.0
J0954.2+4913,0.0,10.0
J0954.2-2520,0.119626075,0.5816854
J0955.1+3551,0.0,10.0
J0955.2+0835,0.4883168,0.4292941
J0956.0+3936,0.0,10.0
J0956.5-0958,0.0,10.0
J0956.7+2516,0.4740678,0.1229014
J0957.3-1348,0.6916934,0.17634284
J0957.6+5523,0.06118061,0.0187511
J0957.8+3423,0.5932873,0.18848032
J0958.0+4728,0.8481609,0.2067535
J0958.0-0319,0.0,10.0
J0958.0+3222,0.17910935,0.21289666
J0958.1-6753,0.4621824,0.51420194
J0958.3-2656,0.0,10.0
J0958.4+5042,0.49528208,0.16881254
J0958.4-2441,0.25681898,0.16713764
J0958.7+6534,0.930263,0.2199925
J0958.8+7039,0.0,10.0
J0959.4+2120,0.32749212,0.24899481
J0959.6+4606,0.077285424,0.6361196
J1001.1+2911,0.946796,0.23128751
J1002.5+2215,0.0,10.0
J1002.8+2140,0.5169308,0.5631493
J1003.4+0205,0.0,10.0
J1003.6-2137,0.4166365,0.6781769
J1003.6+2605,0.0,10.0
J1006.5+6440,0.0,10.0
J1006.7-2159,1.1629894,0.27556217
J1007.0+3455,0.16109519,0.31970525
J1007.6-3332,0.78941506,0.1912036
J1008.0+0620,0.45681238,0.120978
J1008.0+0028,0.2618372,0.1964289
J1008.1+4706,0.0,10.0
J1008.7-2909,0.9236071,0.31921962
J1008.8-3139,0.2347135,0.17608248
J1010.2-3119,0.5259893,0.16193764
J1010.8-0158,0.42251888,0.17041384
J1011.3-0427,0.83216417,0.30787495
J1011.6+3600,0.0,10.0
J1012.3-1232,0.0,10.0
J1012.3+0629,0.24344099,0.09542201
J1012.7+4228,0.36743432,0.184763
J1012.7+2439,0.822663,0.19625005
J1013.3-2551,0.15174891,0.33263195
J1013.4-4006,0.14573912,0.4163282
J1013.7+3444,0.54732955,0.16109355
J1014.3+4112,0.4226703,0.1747327
J1014.7+3210,0.64344984,0.35796526
J1014.8+2257,0.08248334,0.2787384
J1014.8-0537,0.3981954,0.36151338
J1014.9-4508,0.22063248,0.20273016
J1015.0+4926,0.22656988,0.05523895
J1015.6+5553,0.67204416,0.19076873
J1016.0+0512,1.6423206,0.391426
J1016.4+7703,0.0,10.0
J1016.5-2650,0.0,10.0
J1017.3+5204,0.0,10.0
J1017.4+2538,0.0,10.0
J1017.8+0715,0.7553204,0.2763517
J1018.1+1905,0.52979213,0.21536131
J1018.3-3124,0.63250846,0.15537441
J1018.4+3540,0.8482264,0.21285461
J1018.4+0528,0.8354018,0.25862575
J1018.8+5913,0.20434815,0.20894083
J1018.9+1043,0.3844895,0.31718302
J1019.7+6321,0.38691354,0.1271601
J1019.7+0511,0.73740524,0.29606175
J1020.7-3920,0.19049048,0.7080302
J1021.1+1626,0.0,10.0
J1021.4+8021,0.0,10.0
J1021.9+5123,0.0,10.0
J1022.4-4231,0.0,10.0
J1022.7-0112,0.14446963,0.13516116
J1023.1+3949,1.6259227,0.38452393
J1023.2+2859,0.37242055,0.21167772
J1023.8+3002,0.4714274,0.38940534
J1023.8-4335,0.30482247,0.09881052
J1023.9-3236,1.2164558,0.29296798
J1024.8+2332,0.31169078,0.16027094
J1026.9+0608,0.0,10.0
J1026.9-1749,0.5481854,0.14047699
J1027.0-8542,0.0,10.0
J1027.2+7427,0.84284294,0.20662895
J1027.6+6317,0.03687607,0.5697675
J1027.6+1828,0.08744354,0.4723281
J1027.6+8251,0.5585947,0.1841384
J1027.9+0252,0.0,10.0
J1028.3+3108,0.6325495,0.29642424
J1028.4-0234,0.6700816,0.19793786
J1030.2-8403,0.0,10.0
J1030.4-3001,0.0,10.0
J1030.6-2028,0.27604595,0.14273442
J1031.1+7442,0.5728448,0.17034246
J1031.3+5053,0.10301919,0.084377766
J1031.6+6019,0.7075645,0.181803
J1031.8-2609,0.0,10.0
J1032.6+3737,0.3557483,0.13113008
J1032.7+6624,0.3434482,0.1870143
J1033.1+4115,0.3808426,0.09788048
J1033.5-5035,0.14386208,0.14227255
J1033.5+4221,0.0,10.0
J1033.7+3708,0.3067779,0.14290085
J1033.9+6050,0.6091561,0.14500915
J1034.0-2547,0.61265016,0.27856517
J1035.1-0608,0.3777451,0.5235118
J1035.3-2050,0.52079546,0.27772757
J1035.3+5541,0.0,10.0
J1035.6+4409,0.0,10.0
J1036.2+2202,0.77997357,0.20229718
J1036.5+1231,0.0,10.0
J1036.6-3741,0.66129833,0.31084597
J1037.0-1954,0.0,10.0
J1037.4-2933,0.63046247,0.1786458
J1037.7-2822,0.82030296,0.19727215
J1037.7+5711,0.2819957,0.07068619
J1038.2-2425,0.8309301,0.27151838
J1038.5+3926,0.7346959,0.37160656
J1038.8-5312,1.6096414,0.3833997
J1039.2-2848,0.0,10.0
J1039.6+0535,0.0,10.0
J1039.7-1540,0.43575954,0.3474794
J1039.9+7326,0.55375093,0.25890377
J1040.5+0617,0.44210672,0.11112999
J1041.0+1342,0.0,10.0
J1041.1-1201,0.23126552,0.42422122
J1041.3-6437,0.6412123,0.25163558
J1041.7+3902,0.5410252,0.29090324
J1041.9-0557,0.0,10.0
J1042.1-4128,0.0,10.0
J1042.9+0054,0.0,10.0
J1043.2+2408,0.35954198,0.105193414
J1043.6+0654,0.0,10.0
J1044.6+8053,0.33814436,0.09938117
J1045.3+2751,0.47307715,0.35555282
J1045.8-2928,1.3213294,0.32797378
J1045.9-2331,0.3470116,0.37021753
J1046.0+5448,0.0,10.0
J1046.8-2534,0.13003738,0.613018
J1047.2-5517,0.7654476,0.22214487
J1047.7+7238,0.6840445,0.18748842
J1047.8-6216,0.4979127,0.13664193
J1047.9+0055,0.42730224,0.2078469
J1047.9-3738,0.28408659,0.38732493
J1048.0-1912,0.0,10.0
J1048.4+7143,1.0380315,0.24488135
J1049.5+1548,0.2149785,0.124694265
J1049.7+5011,0.5883648,0.24112688
J1049.8+1429,0.47362244,0.12470963
J1050.1+0432,1.1278396,0.2733516
J1051.2-6517,0.0,10.0
J1051.4-3139,0.58877605,0.25951096
J1051.4+3942,0.4503565,0.2464808
J1051.6+2109,1.0040042,0.27807522
J1051.9+0103,0.35250568,0.3418093
J1052.3+0818,0.57438815,0.3342394
J1052.9-3743,0.19959131,0.3458807
J1053.7+4930,0.2379635,0.1292935
J1053.9+8628,0.0,10.0
J1054.2+3926,0.0,10.0
J1054.5+2211,0.2516056,0.080008715
J1055.5-0125,0.21401913,0.2844402
J1056.0+0253,0.0,10.0
J1056.8+7012,0.95186317,0.23259789
J1057.2+5510,0.73846,0.31526458
J1057.3-2341,0.35133743,0.13290955
J1057.8-2754,0.32374397,0.14735845
J1058.0+4305,0.71691084,0.3023486
J1058.4+0133,0.36256024,0.0873343
J1058.5+8115,0.7281755,0.18919013
J1058.6+2817,0.56535614,0.16385615
J1058.6-8003,0.8058381,0.19335392
J1058.6+5627,0.31874174,0.07869493
J1059.2-1134,0.26381406,0.067235015
J1059.5+2057,0.58999956,0.22150433
J1100.3+4020,0.19284357,0.19932109
J1101.3+7017,0.46816534,0.19042921
J1101.4+4108,0.33100846,0.20073085
J1101.5+3904,0.23921548,0.16526449
J1102.0-6054,0.0,10.0
J1102.1+2249,0.0,10.0
J1102.6+5251,1.0845032,0.29420277
J1102.8-0148,0.0,10.0
J1102.9-5628,0.0,10.0
J1102.9+3014,0.0,10.0
J1103.0+1157,0.88187605,0.21128012
J1103.6-2329,0.23695132,0.15658857
J1103.9-5357,0.7490426,0.17921059
J1104.0+2611,0.0,10.0
J1104.0+0020,0.30341476,0.38927665
J1104.4+0730,0.42895672,0.13821742
J1104.4+3812,0.27904105,0.066183634
J1104.9+5748,0.57514346,0.23667853
J1105.8+3944,0.48901805,0.34346965
J1105.8-0731,0.0,10.0
J1106.0+2813,0.59394896,0.15004286
J1106.2-1048,0.0,10.0
J1106.5-3646,0.346903,0.1305662
J1107.0-4449,0.53562176,0.13591288
J1107.6+0222,0.0,10.0
J1107.7-3042,0.46757293,0.31462115
J1107.8+1501,0.0,10.0
J1108.7-1844,0.14185798,0.82954156
J1109.3+2411,0.0952849,0.3119218
J1109.6+3735,0.48314118,0.21383582
J1109.7-4814,0.7498309,0.3044043
J1110.2+7135,0.23201627,0.17181273
J1110.5-1836,0.58391017,0.17944174
J1111.0+3542,0.32472226,0.7451148
J1111.4-4624,0.0,10.0
J1111.5+3455,0.0,10.0
J1111.8+4858,0.7307351,0.4047179
J1112.4+1751,0.0,10.0
J1112.5+3448,0.6777315,0.16649342
J1113.6-1920,0.85865235,0.2905116
J1113.8+1528,0.0,10.0
J1113.9+5523,0.35817203,0.17328256
J1114.5-0819,0.5323479,0.1642388
J1114.7-0248,0.0,10.0
J1115.2-0703,0.3968573,0.16878402
J1116.6+2915,0.0,10.0
J1117.0+2013,0.55479664,0.13995518
J1117.2+0008,0.32888836,0.41397783
J1117.2-5337,0.0,10.0
J1117.6+2550,0.22833152,0.22039849
J1117.6+0217,0.5888976,0.31376782
J1117.7-3650,0.0,10.0
J1118.0+5356,0.113993935,0.085635
J1118.2-4634,0.82897913,0.23741367
J1118.2-0415,1.3844628,0.33559856
J1118.6-1235,0.30102974,0.1515939
J1119.0+1235,0.52876335,0.15120733
J1119.6-3047,0.0,10.0
J1120.6+0713,0.11929859,0.110559896
J1120.8+4212,0.0,10.0
J1121.3-0011,0.0,10.0
J1121.4-0553,0.66298956,0.16008924
J1123.1-3233,0.29489586,0.36003926
J1123.4-2529,0.7652791,0.26130286
J1123.5-6418,1.1193851,0.329976
J1123.6+8028,0.3510684,0.21468179
J1123.8+7230,0.0,10.0
J1124.0+2336,0.23618804,0.13731472
J1124.0+2045,0.19648604,0.5356827
J1124.4+2308,0.4279287,0.3788594
J1124.6-0809,0.0,10.0
J1124.9+2143,0.0,10.0
J1124.9+4934,0.47103935,0.14499268
J1125.0-5804,0.0,10.0
J1125.1-2101,0.29575732,0.13776222
J1125.5-3557,0.68847096,0.19772385
J1125.9-0742,0.0,10.0
J1125.9+2005,0.7834811,0.21143495
J1126.8-3829,0.22396706,0.113062
J1127.0-1857,0.9832682,0.23221953
J1127.4+5648,0.5962414,0.17270626
J1127.6-4920,0.28505188,0.26066124
J1127.8+3618,0.4975955,0.12505186
J1128.0+5924,0.6246377,0.16320455
J1128.8+3757,0.0,10.0
J1129.1+3703,0.8493788,0.2405861
J1129.2-1014,0.0,10.0
J1129.2-0529,0.57911944,0.16601904
J1129.5+3034,0.5738122,0.23206654
J1129.8-1447,1.6497498,0.394533
J1129.8-4217,0.45864984,0.18503498
J1130.5-7801,0.21504144,0.20922622
J1130.5-3137,0.0,10.0
J1130.8+1016,0.13654487,0.30951396
J1131.0+3815,0.6098653,0.15197684
J1131.1-0944,0.0,10.0
J1131.4+5809,0.3546699,0.1683045
J1131.4-0504,0.51574975,0.18368803
J1132.2-4736,0.25662568,0.22346373
J1132.7+0034,0.13773046,0.04882223
J1133.8-2048,0.0,10.0
J1134.8-1729,0.0,10.0
J1135.1+3014,0.6111011,0.20485549
J1135.7-0427,0.6314883,0.23617962
J1136.0-6824,0.21720372,0.25318715
J1136.2+3407,1.0395339,0.2557801
J1136.3-0501,0.0,10.0
J1136.4+6736,0.33021587,0.11476973
J1136.4+7009,0.20460616,0.06952945
J1136.8+2550,0.23730054,0.35923052
J1136.8-7413,0.0,10.0
J1137.9-1708,0.48215494,0.21342218
J1138.2+4115,0.3367097,0.3801765
J1138.4+4857,0.0,10.0
J1139.0+4033,0.7374376,0.20888896
J1139.0+5530,0.0,10.0
J1140.5+1528,0.0,10.0
J1141.4+6805,0.0,10.0
J1141.5-1408,0.61639786,0.22615604
J1142.0+1548,0.0,10.0
J1143.1+6122,0.7075378,0.1881073
J1144.9+1937,0.0,10.0
J1145.5-0340,0.0,10.0
J1145.5+4423,0.3780991,0.33485204
J1145.6+5552,0.0,10.0
J1145.7+0453,0.8776382,0.40709302
J1145.7-6949,0.65995806,0.20594005
J1146.4-3327,0.0,10.0
J1146.6-2902,0.3502543,0.35326415
J1146.9+3958,0.64616007,0.15310124
J1147.0-3812,0.30179247,0.07778952
J1147.2-2627,0.84523857,0.22509675
J1147.4-6758,0.13425039,0.28480262
J1147.8-0724,0.8620096,0.21412204
J1148.5+2629,0.8388888,0.2543948
J1148.6+1841,0.53585696,0.21461686
J1149.0+5924,0.1325175,0.40903276
J1149.1+2819,0.52395564,0.36810154
J1149.2+6246,0.0,10.0
J1149.4+2441,0.0,10.0
J1149.5-4029,0.5284474,0.18145554
J1150.4+2418,0.18376565,0.06402471
J1150.6+4154,0.28527516,0.07907917
J1150.6-4823,0.0,10.0
J1151.3+0957,0.0,10.0
J1151.5-1347,0.2867597,0.15580124
J1151.5+5859,0.15260178,0.098300084
J1151.6-2115,0.0,10.0
J1152.1+2837,0.0,10.0
J1152.3-0839,0.69667435,0.172985
J1152.8+3308,0.3454434,0.1837133
J1153.0+8056,0.8924962,0.23453365
J1153.3-1104,1.409742,0.34711576
J1153.4+4931,1.3625537,0.32294783
J1153.6-2553,0.36756402,0.22349522
J1153.7+3822,0.0,10.0
J1154.0-0010,0.39682063,0.18841647
J1154.0+4037,0.518974,0.16939461
J1154.0+6018,0.61910677,0.16323864
J1154.1-3243,0.3230762,0.09663587
J1155.5-3418,0.37206438,0.19502872
J1155.6-6547,0.0,10.0
J1155.8+6137,0.0,10.0
J1156.6+0640,1.1925842,0.47209793
J1156.6-2248,0.23602423,0.273756
J1158.5+4824,0.9217521,0.2371256
J1158.9+0818,0.0,10.0
J1159.0+0939,0.550168,0.15578395
J1159.2-2227,0.7872446,0.19638896
J1159.3-2142,0.3963732,0.10362368
J1159.5+2914,0.98376995,0.2320716
J1159.5-0723,0.41417882,0.17584035
J1200.2+0201,0.6305873,0.19163704
J1200.6+1229,0.61549884,0.2147787
J1200.7+2008,0.37325543,0.13871215
J1200.8-1429,0.35104126,0.35938808
J1201.1-0332,0.0,10.0
J1201.7+1429,0.38125983,0.20466493
J1202.4+4442,0.11381846,0.77600026
J1202.5-0528,1.3967863,0.35342452
J1202.5+3852,0.22987762,0.17985311
J1202.9+5141,0.0,10.0
J1203.1+6031,0.20703264,0.080872916
J1203.3+1119,0.918283,0.3501398
J1203.4-3925,0.1158629,0.3728973
J1204.0+1146,0.27672043,0.25146994
J1204.2-0709,0.38215935,0.124143615
J1204.8+0407,0.9159249,0.3623829
J1205.7-2635,0.3566061,0.10950119
J1205.8+3321,0.6393478,0.29199705
J1207.2-0524,0.011821379,6.9326296
J1207.7-0106,1.1512723,0.28809226
J1207.7-2229,0.44376045,0.19682477
J1208.1+3017,0.22792305,0.8010071
J1208.2-7810,0.0,10.0
J1208.4+6121,0.6552748,0.2522603
J1208.8-1751,0.093822025,1.30038
J1208.8-2754,0.24306831,0.29755536
J1208.9+5441,0.49639702,0.11982122
J1209.0-4630,0.0,10.0
J1209.4+4118,0.19255905,0.11317599
J1209.4+7608,0.5027797,0.20392111
J1209.7+2548,0.0,10.0
J1209.8+1810,0.79350764,0.19963168
J1211.0-3800,0.55945134,0.21179467
J1211.6-2735,0.58859426,0.21717611
J1211.6+3901,0.3459388,0.43307927
J1212.0-2326,0.6220278,0.2368131
J1212.0+2242,0.0,10.0
J1212.2+2442,0.0,10.0
J1212.7-1402,0.0,10.0
J1213.0+5129,0.1297751,0.22853102
J1213.3-2618,0.4435528,0.21924902
J1213.6+1306,0.0,10.0
J1213.7+6423,0.49420494,0.17758478
J1213.8-4345,0.0,10.0
J1214.6-1926,0.0,10.0
J1215.0+1656,0.9919378,0.24257977
J1215.1+5002,0.0,10.0
J1215.1+0731,0.31420907,0.2431448
J1215.1+3513,0.21941563,0.41141772
J1215.8-3732,0.0,10.0
J1215.8-1733,0.21126626,0.24158493
J1216.1-0242,0.33090284,0.42714182
J1216.1+0930,0.0,10.0
J1216.2-6121,0.22921398,0.25955018
J1217.9+3007,0.35705942,0.085421406
J1218.0-0028,0.41094902,0.16203535
J1218.5-0119,0.54638314,0.13647726
J1219.0+4827,0.22732663,0.7321374
J1219.0+3653,0.0,10.0
J1219.0-4827,0.20919141,0.14638567
J1219.6+0550,0.1865566,0.5607028
J1219.7-0313,0.36258486,0.16589108
J1219.7+0444,0.118231386,0.5851649
J1219.9+6056,0.45570356,0.1979158
J1220.1+7105,0.84048206,0.19963135
J1220.1+3432,0.30468437,0.11488438
J1220.2-3713,0.0,10.0
J1221.3+3010,0.2386267,0.06623379
J1221.5+2814,0.4075986,0.098943725
J1222.0-4121,0.3063628,0.8888032
J1222.5+0414,0.47102362,0.117402375
J1223.0+1100,0.40334094,0.31229714
J1223.3+1213,0.0,10.0
J1223.5+0818,0.80018437,0.2804538
J1223.6-3032,0.0,10.0
J1223.8+4649,0.0,10.0
J1223.8+8039,0.18378778,0.06746473
J1223.9+7954,0.28363907,0.47336257
J1223.9+5000,0.6623199,0.16653544
J1224.1+2239,0.0,10.0
J1224.4+2436,0.72330177,0.17810927
J1224.7-8313,0.29496232,0.10521676
J1224.9+2122,1.1074183,0.26111382
J1224.9+4334,0.0,10.0
J1225.0+0330,1.6610818,0.40341347
J1225.3-3446,0.0,10.0
J1225.4-1550,0.0,10.0
J1225.5-2851,0.71352816,0.25656164
J1225.6-7313,0.49140748,0.2192353
J1226.0+5622,0.38322353,0.26706475
J1226.7+0637,0.55484915,0.3065188
J1226.8-1329,0.4701765,0.1426108
J1227.1-4437,0.61079615,0.3299478
J1228.3+7521,0.0,10.0
J1228.7+4858,0.8224553,0.21516426
J1228.7-0318,0.3791333,0.21854101
J1229.0+0202,0.96483177,0.22763413
J1229.7-5304,0.5040084,0.18999046
J1230.2+2517,1.0898952,0.2578912
J1230.8+1223,0.16187602,0.062397037
J1230.9+3711,0.4655798,0.3341215
J1231.5+1421,0.26324967,0.20941019
J1231.6+6415,0.0,10.0
J1231.7+2847,0.5835968,0.14244017
J1232.5+4821,0.17610234,0.14869903
J1232.5-3720,0.23745431,0.17358807
J1233.1+1703,0.5182571,0.32383057
J1233.6+5027,0.08883494,0.5209069
J1233.7-0144,0.28339118,0.09702842
J1234.0-5735,0.24700047,0.0939467
J1234.7-0434,0.44404975,0.41603282
J1236.3+3858,0.1932513,0.31719828
J1236.9-7232,0.0,10.0
J1237.0+3019,0.0,10.0
J1237.8+6256,0.41424423,0.5919315
J1238.1-4541,0.43927842,0.15047993
J1238.3-1959,0.4469427,0.13607249
J1238.5-1201,0.8211795,0.2058184
J1239.4+0728,0.24179818,0.18208645
J1239.5+0443,0.7810294,0.18471666
J1240.1-6846,0.18100587,0.26613343
J1240.4-2606,0.0,10.0
J1240.4-7148,0.0,10.0
J1241.3+4236,0.0,10.0
J1241.5+3439,0.4121972,0.3224816
J1241.8-1456,0.26675612,0.17641208
J1241.9+0636,0.0,10.0
J1242.4-2948,0.0813541,1.0426656
J1242.6+7635,0.0,10.0
J1242.9+7315,0.24128844,0.38046792
J1243.0+3950,0.1961065,0.20099796
J1243.2+3627,0.06281531,0.055872887
J1243.9-0218,0.8848789,0.24400903
J1244.2-4956,0.48181492,0.19476189
J1244.5+1616,0.0,10.0
J1245.1+5709,0.35322654,0.14110157
J1245.8+0232,0.40576315,0.1769041
J1246.3+0112,0.55978245,0.3343948
J1246.7-2548,0.48630407,0.11553676
J1247.0+4421,0.30400664,0.17349225
J1248.3+5820,0.16321774,0.04274628
J1248.7+5127,0.3339998,0.31316307
J1248.9+4840,0.93574655,0.26391503
J1249.2-2809,0.26419196,0.14212896
J1249.3-0545,0.67487115,0.19965857
J1249.8+3707,0.63047314,0.20035042
J1250.6+0217,0.0,10.0
J1250.8+3117,0.5125677,0.20727846
J1251.2+1039,0.5853722,0.24355662
J1251.3-0201,0.60378397,0.1640478
J1251.3-1719,0.0,10.0
J1253.2+5301,0.2414255,0.06147666
J1253.5-3934,0.6117468,0.4745388
J1253.8+0327,0.15903752,0.1065405
J1253.8+6242,0.55243206,0.157681
J1253.8+2929,0.0,10.0
J1254.2-2205,0.543283,0.20688109
J1254.5+2210,0.38427794,0.12566927
J1254.9-7141,1.5153098,0.37995422
J1254.9-4426,0.22723371,0.2295138
J1254.9+1138,0.4198489,0.14884044
J1256.1-5919,0.24760465,0.18819225
J1256.1-0547,1.0182166,0.24004322
J1256.2-1146,0.08559862,0.15677465
J1257.2+3646,0.4393501,0.13429955
J1257.6+2413,0.0,10.0
J1257.8+3228,0.8681262,0.20909636
J1258.3+6121,0.08088629,0.7599503
J1258.6-1759,0.7453227,0.18262132
J1258.7-0452,0.77828854,0.3233958
J1258.7+5143,0.22824144,0.38606268
J1258.8-2219,0.86422604,0.20665953
J1259.1-2311,0.6921295,0.18520223
J1259.5+2332,0.0,10.0
J1259.7-3223,0.82249373,0.20581047
J1259.8-3749,0.28900307,0.1217269
J1300.0+1753,0.20089088,0.43349174
J1300.4+1416,0.31399202,0.09916455
J1301.5+4413,0.5326564,0.263522
J1301.6+4056,0.59922534,0.3430816
J1301.6+3336,0.62876034,0.20516318
J1302.3+6901,0.5287067,0.2664512
J1302.7+4750,0.0,10.0
J1302.8+5748,0.49071485,0.15467204
J1303.0+2434,0.53879285,0.13203722
J1303.6-4622,0.879581,0.2416049
J1304.0-5539,0.36277848,0.25144088
J1304.0+3704,0.54909307,0.24230208
J1304.2-2412,0.0,10.0
J1304.3-4353,0.3742902,0.09645283
J1304.6-0348,1.0621564,0.5471623
J1304.9-2107,0.0,10.0
J1305.3+5118,0.56306165,0.26290554
J1305.6+7853,0.0,10.0
J1305.9+3858,0.20903184,0.7789699
J1306.3+1113,0.0,10.0
J1306.7-2148,0.17139015,0.20162596
J1307.6-4259,0.16566484,0.06414214
J1308.4-6706,0.87706465,0.22195792
J1308.5+3547,0.72104484,0.18201222
J1309.4+4305,0.18309887,0.062425535
J1309.6+3718,0.0,10.0
J1309.7+1153,0.0,10.0
J1310.2-1158,0.0,10.0
J1310.5+3221,0.6299635,0.15188828
J1310.6+2449,0.0,10.0
J1310.7-5553,1.0058697,0.26868796
J1310.9+5514,0.2922284,0.13802163
J1311.0+0034,0.12079443,0.4402077
J1311.0+3233,1.0349321,0.26617217
J1311.8+3954,0.0,10.0
J1311.8+2057,0.25690132,0.3207181
J1312.4-2156,0.6140341,0.15019828
J1312.6-1900,0.0,10.0
J1312.6+4828,2.241087,0.528896
J1312.8-2350,0.17027977,0.17202233
J1312.8-0425,0.9072986,0.21698555
J1314.7+2348,0.25553042,0.08020324
J1315.0-4236,0.040087033,1.2721943
J1315.1-5333,0.8215419,0.19894573
J1315.4+8453,0.33352396,0.26358646
J1315.5+1135,0.39567938,0.21540715
J1315.9-0732,0.7400244,0.20202684
J1315.9-6349,0.53518796,0.44601515
J1316.1-3338,0.8282887,0.19782023
J1316.5+3013,0.0,10.0
J1317.1+6613,0.2401646,0.41314304
J1317.6+3428,0.8033844,0.20362101
J1317.6+7450,0.0,10.0
J1318.1-1740,0.19642198,0.54446405
J1318.2+6754,1.135114,0.29691556
J1318.7-1234,0.29307875,0.12601757
J1319.5-0045,0.7092852,0.23543888
J1319.5+1404,0.4416809,0.31781486
J1319.8+7759,0.3906997,0.13335392
J1320.7+3314,1.1252997,0.33497897
J1321.1+2216,0.6100039,0.1469093
J1321.3-2641,0.0,10.0
J1321.9+3219,0.5607021,0.35273454
J1322.0+8317,0.94797915,0.24964547
J1322.2+0842,0.66888875,0.21764646
J1322.3-0606,0.0,10.0
J1322.6-0936,0.8551849,0.20693047
J1322.6-1418,0.0,10.0
J1322.6-1617,0.2938201,0.31002223
J1322.9+0437,0.4872241,0.35816598
J1323.0+2941,0.0,10.0
J1323.9+1405,0.4568898,0.15487954
J1324.0-4330e,0.052500293,0.046734456
J1324.9+4748,1.0524584,0.2696261
J1325.5-4300,0.048952647,0.024436211
J1325.6-0227,0.109710716,1.4080081
J1326.1+1232,0.0,10.0
J1326.7-0503,0.0,10.0
J1326.8-5256,0.7838475,0.1885563
J1326.9+2210,0.49846646,0.123621106
J1327.8+2522,0.0,10.0
J1328.5-4727,0.2559401,0.13425201
J1328.6+1145,0.32188326,0.6703857
J1329.0-5607,0.8122447,0.19299656
J1329.4-0530,0.0,10.0
J1330.2-7003,1.41924,0.33693102
J1330.2+7002,0.39722082,0.14283392
J1330.3+4441,0.120435774,0.2377021
J1330.4+3157,0.2618194,0.59360063
J1330.7+5200,0.35561836,0.1375846
J1330.7+2933,1.2480242,0.3283739
J1331.0+3032,0.0,10.0
J1331.0+5653,0.0,10.0
J1331.2-1325,0.45554766,0.16886313
J1331.6+1711,0.2211674,0.18038441
J1331.7-0343,0.47731957,0.22840236
J1331.7-0647,0.0,10.0
J1332.0-0509,1.1746027,0.2777865
J1332.2+4722,0.5990548,0.1863991
J1332.6-1256,0.73389965,0.17530684
